Id;Id_bat;Time;x1;x2;x3;x4;x5
4982;2;26/03/2016 15:00;2.3;14.1;22.2;465;62.075
4983;2;26/03/2016 16:00;2.3;14.1;22.2;476.667;130.137
4984;2;26/03/2016 17:00;2.2;14.7;22.2;480;90.537
4985;2;26/03/2016 18:00;2.2;15;22.2;486.667;39.8
4986;2;26/03/2016 19:00;2.2;15.1;22.2;496.667;39.8
4987;2;26/03/2016 20:00;2.3;14.5;22.2;488.333;20
4988;2;26/03/2016 21:00;2.1;14.4;22.2;470;20
4989;2;26/03/2016 22:00;2.2;14.3;22.2;450;20
4990;2;26/03/2016 23:00;2.3;14.4;22.1;436.667;20
4991;2;27/03/2016 00:00;2.2;;22.1;425;20
4992;2;27/03/2016 01:00;2.3;;22.1;413.333;20
4993;2;27/03/2016 03:00;2.3;;22;405;20
4994;2;27/03/2016 04:00;2.2;;21.9;401.667;20
4995;2;27/03/2016 05:00;2.1;;21.9;400;20
4996;2;27/03/2016 06:00;2.3;;21.8;396.667;20
4997;2;27/03/2016 07:00;2.4;;21.8;400;20
4998;2;27/03/2016 08:00;2.2;;21.7;401.667;20
4999;2;27/03/2016 09:00;2.2;;21.7;400;45.987
5000;2;27/03/2016 10:00;2.3;;21.7;400;81.875
5001;2;27/03/2016 11:00;2.2;;21.5;395;94.25
5002;2;27/03/2016 12:00;2.1;;21.5;395;490.25
5003;2;27/03/2016 13:00;2.3;;21.6;395;460.55
5004;2;27/03/2016 14:00;2.1;;21.6;393.333;364.025
5005;2;27/03/2016 15:00;2.3;;21.7;390;367.737
5006;2;27/03/2016 16:00;2.4;;21.7;390;298.437
5007;2;27/03/2016 17:00;2.3;;21.7;388.333;81.875
5008;2;27/03/2016 18:00;2.2;;21.8;386.667;88.062
5009;2;27/03/2016 19:00;2.2;;21.8;388.333;55.887
5010;2;27/03/2016 20:00;2.3;;21.8;390;20
5011;2;27/03/2016 21:00;2.2;;21.7;391.667;20
5012;2;27/03/2016 22:00;2.2;;21.7;393.333;20
5013;2;27/03/2016 23:00;2.3;;21.7;395;20
5014;2;28/03/2016 00:00;2.1;10.1;21.6;393.333;20
5015;2;28/03/2016 01:00;2.2;9.8;21.6;395;20
5016;2;28/03/2016 02:00;2.3;9.5;21.6;395;20
5017;2;28/03/2016 03:00;2.3;9.4;21.6;393.333;20
5018;2;28/03/2016 04:00;2.2;10;21.5;393.333;20
5019;2;28/03/2016 05:00;2.2;10.2;21.5;388.333;20
5020;2;28/03/2016 06:00;9.1;10.6;21.7;386.667;20
5021;2;28/03/2016 07:00;10.3;10.5;21.7;385;20
5022;2;28/03/2016 08:00;21.8;11.3;21.7;385;20
5023;2;28/03/2016 09:00;23.4;11.1;21.7;386.667;27.425
5024;2;28/03/2016 10:00;23.4;10.3;21.7;386.667;47.225
5025;2;28/03/2016 11:00;23.2;12.2;21.9;393.333;143.75
5026;2;28/03/2016 12:00;23;13.6;22;398.333;76.925
5027;2;28/03/2016 13:00;23.4;14;22.1;406.667;132.612
5028;2;28/03/2016 14:00;23;14.7;22.2;410;523.662
5029;2;28/03/2016 15:00;23.8;15.3;22.2;430;93.012
5030;2;28/03/2016 16:00;23.7;12;22.3;453.333;354.125
5031;2;28/03/2016 17:00;23.8;13.4;22.4;456.667;299.675
5032;2;28/03/2016 18:00;4.8;13;22.4;471.667;67.025
5033;2;28/03/2016 19:00;2.2;7.1;22.3;460;39.8
5034;2;28/03/2016 20:00;2.3;8.1;22.2;431.667;20
5035;2;28/03/2016 21:00;2.3;7.7;22.1;423.333;20
5036;2;28/03/2016 22:00;2.3;8.7;22.1;418.333;20
5037;2;28/03/2016 23:00;2;7.1;22;408.333;20
5038;2;29/03/2016 00:00;2.3;7.6;21.9;408.333;20
5039;2;29/03/2016 01:00;2.3;7.4;21.9;405;20
5040;2;29/03/2016 02:00;2.3;7.4;21.8;405;20
5041;2;29/03/2016 03:00;2.2;7;21.8;405;20
5042;2;29/03/2016 04:00;2.3;6.8;21.7;403.333;20
5043;2;29/03/2016 05:00;2.2;6.6;21.6;405;20
5044;2;29/03/2016 06:00;9.5;6.1;21.6;405;20
5045;2;29/03/2016 07:00;12.3;6;21.5;410;20
5046;2;29/03/2016 08:00;22.5;5.9;21.5;416.667;20
5047;2;29/03/2016 09:00;24;7;21.6;446.667;106.625
5048;2;29/03/2016 10:00;23.8;8.8;22.1;463.333;221.712
5049;2;29/03/2016 11:00;23.6;10.1;22.5;496.667;117.762
5050;2;29/03/2016 12:00;23.7;12.2;22.8;506.667;399.912
5051;2;29/03/2016 13:00;23.3;12.9;23.1;513.333;291.012
5052;2;29/03/2016 14:00;23.7;14.1;23.2;533.333;154.887
5053;2;29/03/2016 15:00;23.8;13.8;23.4;540;205.625
5054;2;29/03/2016 16:00;24.1;13.9;23.7;553.333;105.387
5055;2;29/03/2016 17:00;23.8;10.6;23.8;541.667;121.475
5056;2;29/03/2016 18:00;4.9;11.5;23.7;618.333;23.712
5057;2;29/03/2016 19:00;2.3;12;23.8;685;23.712
5058;2;29/03/2016 20:00;2.2;11.9;23.7;678.333;20
5059;2;29/03/2016 21:00;2.2;11.4;23.6;631.667;20
5060;2;29/03/2016 22:00;2.3;11.1;23.5;566.667;20
5061;2;29/03/2016 23:00;2.2;11.1;23.3;526.667;20
5062;2;30/03/2016 00:00;2.3;10.6;23.2;503.333;20
5063;2;30/03/2016 01:00;2.2;10.5;23;473.333;20
5064;2;30/03/2016 02:00;2.3;10.5;22.9;446.667;20
5065;2;30/03/2016 03:00;2.3;10.1;22.8;435;20
5066;2;30/03/2016 04:00;2.3;10;22.7;435;20
5067;2;30/03/2016 05:00;2.1;9.8;22.6;426.667;20
5068;2;30/03/2016 06:00;9.4;9.6;22.5;425;20
5069;2;30/03/2016 07:00;12.1;9.2;22.5;416.667;20
5070;2;30/03/2016 08:00;22.2;9;22.4;421.667;20
5071;2;30/03/2016 09:00;23.7;9.3;22.6;445;34.85
5072;2;30/03/2016 10:00;23.6;9;22.8;471.667;67.025
5073;2;30/03/2016 11:00;23.4;9.5;23.1;496.667;74.45
5074;2;30/03/2016 12:00;23.7;9.9;23.3;513.333;106.625
5075;2;30/03/2016 13:00;23.7;10.1;23.5;516.667;179.637
5076;2;30/03/2016 14:00;23.7;9.7;23.6;523.333;140.037
5077;2;30/03/2016 15:00;23.9;9.6;23.6;528.333;67.025
5078;2;30/03/2016 16:00;24;9.2;23.7;541.667;57.125
5079;2;30/03/2016 17:00;24;8.4;23.8;563.333;22.475
5080;2;30/03/2016 18:00;5.1;7.9;23.8;608.333;20
5081;2;30/03/2016 19:00;2.2;7.6;23.9;638.333;20
5082;2;30/03/2016 20:00;2.2;7.7;23.7;616.667;20
5083;2;30/03/2016 21:00;2.3;7.6;23.6;573.333;20
5084;2;30/03/2016 22:00;2.2;7.6;23.4;513.333;20
5085;2;30/03/2016 23:00;2.2;7.7;23.2;481.667;20
5086;2;31/03/2016 00:00;2.3;7.6;23.1;450;20
5087;2;31/03/2016 01:00;2.4;7.5;22.9;440;20
5088;2;31/03/2016 02:00;2.2;7.3;22.8;428.333;20
5089;2;31/03/2016 03:00;2.3;7;22.7;423.333;20
5090;2;31/03/2016 04:00;2.1;6.9;22.5;418.333;20
5091;2;31/03/2016 05:00;2.2;6.7;22.5;413.333;20
5092;2;31/03/2016 06:00;9.4;6.6;22.4;413.333;20
5093;2;31/03/2016 07:00;12.3;6.4;22.3;413.333;20
5094;2;31/03/2016 08:00;21.9;6.3;22.4;418.333;20
5095;2;31/03/2016 09:00;23.9;6.2;22.4;431.667;20
5096;2;31/03/2016 10:00;23.5;6.1;22.6;445;20
5097;2;31/03/2016 11:00;23.6;6.4;22.8;471.667;120.237
5098;2;31/03/2016 12:00;23.4;6.3;23.1;495;63.312
5099;2;31/03/2016 13:00;23.5;6.5;23.3;511.667;48.462
5100;2;31/03/2016 14:00;23.4;6.5;23.1;523.333;33.612
5101;2;31/03/2016 15:00;23.8;6.7;23.3;533.333;26.187
5102;2;31/03/2016 16:00;23.6;6.8;23.4;555;31.137
5103;2;31/03/2016 17:00;23.7;6.7;23.4;546.667;24.95
5104;2;31/03/2016 18:00;5;6.9;23.5;573.333;37.325
5105;2;31/03/2016 19:00;2.3;6.9;23.5;583.333;20
5106;2;31/03/2016 20:00;2.2;6.9;23.4;551.667;20
5107;2;31/03/2016 21:00;2.2;7.3;23.3;508.333;20
5108;2;31/03/2016 22:00;2.3;7.3;23.1;478.333;20
5109;2;31/03/2016 23:00;2.3;7.6;23;463.333;20
5110;2;01/04/2016 00:00;2.3;7.6;22.8;448.333;20
5111;2;01/04/2016 01:00;2.1;7.4;22.7;441.667;20
5112;2;01/04/2016 02:00;2.3;7;22.6;436.667;20
5113;2;01/04/2016 03:00;2.4;6.1;22.5;435;20
5114;2;01/04/2016 04:00;2.2;5.8;22.4;428.333;20
5115;2;01/04/2016 05:00;2.3;5.6;22.3;426.667;20
5116;2;01/04/2016 06:00;9.6;5.7;22.3;426.667;20
5117;2;01/04/2016 07:00;12.4;5.5;22.2;426.667;20
5118;2;01/04/2016 08:00;22.5;5.5;22.2;426.667;20
5119;2;01/04/2016 09:00;23.9;5.7;22.3;450;31.137
5120;2;01/04/2016 10:00;23.7;6.2;22.5;465;169.737
5121;2;01/04/2016 11:00;23.3;7.4;22.8;500;142.512
5122;2;01/04/2016 12:00;23.6;7.7;23.2;508.333;354.125
5123;2;01/04/2016 13:00;23.5;9.5;23.1;516.667;413.525
5124;2;01/04/2016 14:00;23.6;11.2;23.4;538.333;446.937
5125;2;01/04/2016 15:00;23.4;12.1;23.5;543.333;481.587
5126;2;01/04/2016 16:00;23.9;12.8;23.8;565;381.35
5127;2;01/04/2016 17:00;23.8;11.7;23.9;581.667;226.662
5128;2;01/04/2016 18:00;4.8;11.5;23.9;665;203.15
5129;2;01/04/2016 19:00;2.4;11.1;24;680;37.325
5130;2;01/04/2016 20:00;2.3;10.1;23.9;645;20
5131;2;01/04/2016 21:00;2.2;9;23.8;591.667;20
5132;2;01/04/2016 22:00;2.3;8.4;23.7;535;20
5133;2;01/04/2016 23:00;2.2;7.7;23.5;513.333;20
5134;2;02/04/2016 00:00;2.3;7;23.3;485;20
5135;2;02/04/2016 01:00;2.2;5.8;23.2;461.667;20
5136;2;02/04/2016 02:00;2.1;5.2;23.1;440;20
5137;2;02/04/2016 03:00;2.4;4.5;23;436.667;20
5138;2;02/04/2016 04:00;2.2;4.3;22.9;435;20
5139;2;02/04/2016 05:00;2.2;4.3;22.8;433.333;20
5140;2;02/04/2016 06:00;2.4;4;22.7;438.333;20
5141;2;02/04/2016 07:00;2.2;4.4;22.6;443.333;20
5142;2;02/04/2016 08:00;2.2;3.9;22.5;456.667;20
5143;2;02/04/2016 09:00;2.2;5.4;22.5;458.333;42.275
5144;2;02/04/2016 10:00;2.4;6.5;22.4;463.333;69.5
5145;2;02/04/2016 11:00;2.3;7.7;22.4;481.667;96.725
5146;2;02/04/2016 12:00;2.2;8.6;22;491.667;142.512
5147;2;02/04/2016 13:00;2.3;9.1;22;493.333;131.375
5148;2;02/04/2016 14:00;2.2;9.4;21.9;500;117.762
5149;2;02/04/2016 15:00;2.2;10;21.9;506.667;88.062
5150;2;02/04/2016 16:00;2.2;10.1;21.9;528.333;44.75
5151;2;02/04/2016 17:00;2.4;10.3;21.9;553.333;31.137
5152;2;02/04/2016 18:00;2.3;10.1;21.9;565;22.475
5153;2;02/04/2016 19:00;2.3;10;21.9;563.333;20
5154;2;02/04/2016 20:00;2.1;10.1;21.9;535;20
5155;2;02/04/2016 21:00;2.3;10;21.8;500;20
5156;2;02/04/2016 22:00;2.3;10.3;21.8;475;20
5157;2;02/04/2016 23:00;2.3;10.6;21.8;463.333;20
5158;2;03/04/2016 00:00;2.1;10.9;21.8;453.333;20
5159;2;03/04/2016 01:00;2.2;10.7;21.8;448.333;20
5160;2;03/04/2016 02:00;2.3;10.6;21.8;446.667;20
5161;2;03/04/2016 03:00;2.3;10.4;21.7;448.333;20
5162;2;03/04/2016 04:00;2.3;10.4;21.8;445;20
5163;2;03/04/2016 05:00;2.3;10.6;21.7;445;20
5164;2;03/04/2016 06:00;2.2;10.4;21.7;448.333;20
5165;2;03/04/2016 07:00;2.2;10.2;21.6;446.667;20
5166;2;03/04/2016 08:00;2.2;9.6;21.7;445;20
5167;2;03/04/2016 09:00;2.3;9.8;21.6;443.333;100.437
5168;2;03/04/2016 10:00;2.2;11.8;21.7;441.667;230.375
5169;2;03/04/2016 11:00;2.3;15.8;21.8;438.333;326.9
5170;2;03/04/2016 12:00;2.2;17.7;21.9;430;392.487
5171;2;03/04/2016 13:00;2.3;19.2;22;425;172.212
5172;2;03/04/2016 14:00;2.2;19.6;22.1;420;472.925
5173;2;03/04/2016 15:00;2.3;20;22.2;420;210.575
5174;2;03/04/2016 16:00;2.2;20.1;22.3;416.667;138.8
5175;2;03/04/2016 17:00;2.1;20.6;22.4;413.333;122.712
5176;2;03/04/2016 18:00;2.3;19.9;22.5;413.333;68.262
5177;2;03/04/2016 19:00;2.2;19.3;22.5;415;38.562
5178;2;03/04/2016 20:00;2.3;17.8;22.5;411.667;20
5179;2;03/04/2016 21:00;2.3;17.6;22.5;410;20
5180;2;03/04/2016 22:00;2.2;15.7;22.5;408.333;20
5181;2;03/04/2016 23:00;2.1;14.2;22.4;406.667;20
5182;2;04/04/2016 00:00;2.3;13.7;22.4;405;20
5183;2;04/04/2016 01:00;2.3;13.2;22.4;405;20
5184;2;04/04/2016 02:00;2.2;12.3;22.3;410;20
5185;2;04/04/2016 03:00;2.2;10.8;22.3;405;20
5186;2;04/04/2016 04:00;2.3;10.4;22.3;405;20
5187;2;04/04/2016 05:00;2.2;9.9;22.2;405;20
5188;2;04/04/2016 06:00;9.2;9.7;22.3;408.333;20
5189;2;04/04/2016 07:00;10.3;9.9;22.3;408.333;20
5190;2;04/04/2016 08:00;22;10;22.3;418.333;20
5191;2;04/04/2016 09:00;23.5;10.2;22.4;440;29.9
5192;2;04/04/2016 10:00;23.5;10.7;22.7;465;138.8
5193;2;04/04/2016 11:00;23.4;11.7;23.1;505;121.475
5194;2;04/04/2016 12:00;23.2;13.3;23.4;511.667;175.925
5195;2;04/04/2016 13:00;23.1;15.1;23.6;516.667;538.512
5196;2;04/04/2016 14:00;23.1;15.3;23.6;530;112.812
5197;2;04/04/2016 15:00;23.3;16.3;23.8;548.333;458.075
5198;2;04/04/2016 16:00;23.6;16.6;23.8;558.333;472.925
5199;2;04/04/2016 17:00;23.4;16.5;24;558.333;146.225
5200;2;04/04/2016 18:00;5;16.6;24;625;120.237
5201;2;04/04/2016 19:00;2.8;16.1;24.2;673.333;64.55
5202;2;04/04/2016 20:00;2.6;15.5;24.2;670;24.95
5203;2;04/04/2016 21:00;2.2;14;24.1;621.667;20
5204;2;04/04/2016 22:00;2.1;14.5;24;558.333;20
5205;2;04/04/2016 23:00;2.3;13.8;23.9;528.333;20
5206;2;05/04/2016 00:00;2.3;12.2;23.7;508.333;20
5207;2;05/04/2016 01:00;2.3;11.3;23.6;485;20
5208;2;05/04/2016 02:00;2.2;11.7;23.5;461.667;20
5209;2;05/04/2016 03:00;2.2;11.3;23.5;440;20
5210;2;05/04/2016 04:00;2.3;10.7;23.4;435;20
5211;2;05/04/2016 05:00;2.1;10.9;23.3;430;20
5212;2;05/04/2016 06:00;9.5;10.7;23.3;431.667;20
5213;2;05/04/2016 07:00;12.3;10.7;23.2;435;20
5214;2;05/04/2016 08:00;22.1;10.8;23.2;435;20
5215;2;05/04/2016 09:00;23.7;11.1;22.8;460;50.937
5216;2;05/04/2016 10:00;23.4;11.4;23.2;491.667;68.262
5217;2;05/04/2016 11:00;23.7;12;23.2;505;128.9
5218;2;05/04/2016 12:00;23.6;13.4;23.4;511.667;293.487
5219;2;05/04/2016 13:00;23.5;14.4;23.4;525;95.487
5220;2;05/04/2016 14:00;23.6;15.5;23.6;531.667;154.887
5221;2;05/04/2016 15:00;23.7;15.7;23.8;535;441.987
5222;2;05/04/2016 16:00;23.8;15.4;23.9;546.667;365.262
5223;2;05/04/2016 17:00;24;14.5;24.1;533.333;159.837
5224;2;05/04/2016 18:00;5.1;14.7;24.1;593.333;179.637
5225;2;05/04/2016 19:00;2.2;15.2;24.5;613.333;81.875
5226;2;05/04/2016 20:00;2.2;13.9;24.5;595;20
5227;2;05/04/2016 21:00;2.3;13.8;24.4;563.333;20
5228;2;05/04/2016 22:00;2.2;13.4;24.3;518.333;20
5229;2;05/04/2016 23:00;2.3;12.9;24.2;498.333;20
5230;2;06/04/2016 00:00;2.2;12;24.1;483.333;20
5231;2;06/04/2016 01:00;2.3;10.8;23.9;468.333;20
5232;2;06/04/2016 02:00;2.3;10.1;23.7;440;20
5233;2;06/04/2016 03:00;2;10.3;23.6;428.333;20
5234;2;06/04/2016 04:00;2.4;9.9;23.5;423.333;20
5235;2;06/04/2016 05:00;2.3;9.8;23.5;420;20
5236;2;06/04/2016 06:00;9.4;9.4;23.4;420;20
5237;2;06/04/2016 07:00;12.4;8.7;23.2;420;20
5238;2;06/04/2016 08:00;22.6;8.4;23.1;425;36.087
5239;2;06/04/2016 09:00;24.1;9.4;23;445;127.662
5240;2;06/04/2016 10:00;23.8;10.7;23.3;473.333;232.85
5241;2;06/04/2016 11:00;23.6;12.8;23.4;501.667;344.225
5242;2;06/04/2016 12:00;23.5;13.7;23.7;510;477.875
5243;2;06/04/2016 13:00;23.7;14;23.5;508.333;471.687
5244;2;06/04/2016 14:00;23.8;13.9;23.7;511.667;101.675
5245;2;06/04/2016 15:00;23.9;14.2;23.9;515;443.225
5246;2;06/04/2016 16:00;23.8;13.3;24;526.667;54.65
5247;2;06/04/2016 17:00;23.8;12.9;24;545;27.425
5248;2;06/04/2016 18:00;5;12.8;24.2;605;65.787
5249;2;06/04/2016 19:00;2.3;11.5;24.4;615;20
5250;2;06/04/2016 20:00;2.3;10;24.4;585;20
5251;2;06/04/2016 21:00;2;9.8;24.3;551.667;20
5252;2;06/04/2016 22:00;2.3;9.5;24.1;510;20
5253;2;06/04/2016 23:00;2.2;9.1;24;470;20
5254;2;07/04/2016 00:00;2.4;8.9;23.8;443.333;20
5255;2;07/04/2016 01:00;2.2;8.5;23.6;436.667;20
5256;2;07/04/2016 02:00;2.3;7.8;23.5;425;20
5257;2;07/04/2016 03:00;2.3;7.6;23.3;421.667;20
5258;2;07/04/2016 04:00;2.1;7;23.2;415;20
5259;2;07/04/2016 05:00;2.2;6.8;23.1;415;20
5260;2;07/04/2016 06:00;9.5;6.3;22.9;416.667;20
5261;2;07/04/2016 07:00;12.3;5.8;22.8;415;20
5262;2;07/04/2016 08:00;22.7;5.9;22.7;425;34.85
5263;2;07/04/2016 09:00;24.2;6.6;22.7;446.667;136.325
5264;2;07/04/2016 10:00;24.1;8.1;22.9;468.333;245.225
5265;2;07/04/2016 11:00;23.9;9.6;23;476.667;117.762
5266;2;07/04/2016 12:00;24.1;9.6;23.3;485;508.812
5267;2;07/04/2016 13:00;23.8;11.8;23.4;488.333;42.275
5268;2;07/04/2016 14:00;24;8.8;23.5;513.333;532.325
5269;2;07/04/2016 15:00;23.7;10.5;23.7;510;101.675
5270;2;07/04/2016 16:00;24.1;11.6;23.7;520;105.387
5271;2;07/04/2016 17:00;24.3;9.1;23.8;518.333;20
5272;2;07/04/2016 18:00;5.1;9.9;24.1;566.667;180.875
5273;2;07/04/2016 19:00;2.2;10.1;24.3;606.667;67.025
5274;2;07/04/2016 20:00;2.2;10;24.3;570;20
5275;2;07/04/2016 21:00;2.2;9.4;24.2;493.333;
5276;2;07/04/2016 22:00;2.2;8.6;24;461.667;20
5277;2;07/04/2016 23:00;2.3;8.1;23.8;453.333;20
5278;2;08/04/2016 00:00;2.3;8.4;23.7;445;20
5279;2;08/04/2016 01:00;2.2;8;23.5;435;20
5280;2;08/04/2016 02:00;2.3;7.5;23.4;425;20
5281;2;08/04/2016 03:00;2.3;7.4;23.2;425;20
5282;2;08/04/2016 04:00;2.2;7.2;23.1;418.333;
5283;2;08/04/2016 05:00;2.2;7.4;23;416.667;20
5284;2;08/04/2016 06:00;9.5;7.4;22.9;415;20
5285;2;08/04/2016 07:00;12.4;7.3;22.8;415;20
5286;2;08/04/2016 08:00;22.4;7;22.6;423.333;20
5287;2;08/04/2016 09:00;23.9;7.6;22.7;455;57.125
5288;2;08/04/2016 10:00;23.8;8.5;22.9;485;265.025
5289;2;08/04/2016 11:00;23.9;10.7;23.1;500;148.7
5290;2;08/04/2016 12:00;23.8;10.3;23.2;511.667;115.287
5291;2;08/04/2016 13:00;21.1;10.8;23.4;518.333;347.937
5292;2;08/04/2016 14:00;16.6;12.9;23.5;571.667;104.15
5293;2;08/04/2016 15:00;16.7;12.1;23.6;590;55.887
5294;2;08/04/2016 16:00;16.9;12.6;23.6;591.667;126.425
5295;2;08/04/2016 17:00;17.1;11.4;23.9;603.333;215.525
5296;2;08/04/2016 18:00;4.3;12.5;23.9;631.667;214.287
5297;2;08/04/2016 19:00;2.1;12.7;24.2;628.333;91.775
5298;2;08/04/2016 20:00;2.2;11.4;24.3;606.667;20
5299;2;08/04/2016 21:00;2.3;10.3;24.2;568.333;20
5300;2;08/04/2016 22:00;2.4;9.5;24.1;518.333;20
5301;2;08/04/2016 23:00;2.3;9.1;23.9;483.333;20
5302;2;09/04/2016 00:00;2.1;8.9;23.7;456.667;20
5303;2;09/04/2016 01:00;2.3;7.9;23.7;451.667;20
5304;2;09/04/2016 02:00;2.3;7.9;23.5;446.667;20
5305;2;09/04/2016 03:00;2.2;7.1;23.4;445;20
5306;2;09/04/2016 04:00;2.3;6.4;23.3;443.333;20
5307;2;09/04/2016 05:00;2.2;5.8;23.2;448.333;20
5308;2;09/04/2016 06:00;2.2;5.2;23.1;453.333;20
5309;2;09/04/2016 07:00;2.3;5.1;22.9;458.333;20
5310;2;09/04/2016 08:00;2.3;5;22.8;461.667;26.187
5311;2;09/04/2016 09:00;2.3;5.2;22.7;465;58.362
5312;2;09/04/2016 10:00;2.2;8.4;22.6;466.667;268.737
5313;2;09/04/2016 11:00;2.2;11.1;22.6;475;330.612
5314;2;09/04/2016 12:00;2.2;12.3;22.7;486.667;173.45
5315;2;09/04/2016 13:00;2.2;13.1;22.7;488.333;237.8
5316;2;09/04/2016 14:00;2.3;13.4;22.8;495;114.05
5317;2;09/04/2016 15:00;2.2;13;22.8;506.667;127.662
5318;2;09/04/2016 16:00;2.3;12.6;22.8;516.667;84.35
5319;2;09/04/2016 17:00;2.1;11.2;22.8;556.667;95.487
5320;2;09/04/2016 18:00;2.3;10.1;22.8;563.333;36.087
5321;2;09/04/2016 19:00;2.3;9.2;22.8;563.333;24.95
5322;2;09/04/2016 20:00;2.2;9.4;22.7;540;20
5323;2;09/04/2016 21:00;2.3;8.9;22.7;498.333;20
5324;2;09/04/2016 22:00;2.3;8.8;22.7;471.667;20
5325;2;09/04/2016 23:00;2.1;8.4;22.6;446.667;20
5326;2;10/04/2016 00:00;2.3;7.7;22.5;435;20
5327;2;10/04/2016 01:00;2.3;7;22.5;426.667;20
5328;2;10/04/2016 02:00;2.2;6.2;22.4;423.333;20
5329;2;10/04/2016 03:00;2.3;6;22.4;421.667;20
5330;2;10/04/2016 04:00;2.3;5.4;22.3;428.333;20
5331;2;10/04/2016 05:00;2.2;4.9;22.3;431.667;20
5332;2;10/04/2016 06:00;2.2;4.9;22.2;440;20
5333;2;10/04/2016 07:00;2.3;4.5;22.1;441.667;20
5334;2;10/04/2016 08:00;2.4;4.3;22;448.333;36.087
5335;2;10/04/2016 09:00;2.3;5.9;22.1;446.667;141.275
5336;2;10/04/2016 10:00;2.2;8.3;21.9;445;256.362
5337;2;10/04/2016 11:00;2.1;9.5;22;438.333;354.125
5338;2;10/04/2016 12:00;2.3;10.6;22.1;428.333;427.137
5339;2;10/04/2016 13:00;2.2;13;22.2;421.667;471.687
5340;2;10/04/2016 14:00;2.3;15.3;22.2;415;470.45
5341;2;10/04/2016 15:00;2.3;16;22.3;408.333;446.937
5342;2;10/04/2016 16:00;2.2;16.6;22.4;408.333;75.687
5343;2;10/04/2016 17:00;2.1;17.4;22.5;405;298.437
5344;2;10/04/2016 18:00;2.3;17.7;22.6;405;182.112
5345;2;10/04/2016 19:00;2.2;17.7;22.7;400;84.35
5346;2;10/04/2016 20:00;2.3;16.9;22.7;398.333;20
5347;2;10/04/2016 21:00;2.3;16.5;22.7;405;20
5348;2;10/04/2016 22:00;2.3;16;22.7;403.333;20
5349;2;10/04/2016 23:00;2;15.5;22.7;405;20
5350;2;11/04/2016 00:00;2.2;15;22.6;405;20
5351;2;11/04/2016 01:00;2.3;14.6;22.6;406.667;20
5352;2;11/04/2016 02:00;2.2;14.3;22.6;403.333;20
5353;2;11/04/2016 03:00;2.3;13;22.6;405;20
5354;2;11/04/2016 04:00;2.3;11.9;22.5;405;20
5355;2;11/04/2016 05:00;2.3;11.8;22.5;406.667;20
5356;2;11/04/2016 06:00;9.1;11.6;22.5;408.333;20
5357;2;11/04/2016 07:00;10.4;10.9;22.5;410;20
5358;2;11/04/2016 08:00;21.7;11.4;22.6;436.667;29.9
5359;2;11/04/2016 09:00;23.4;11.8;22.5;465;38.562
5360;2;11/04/2016 10:00;23.7;11.7;22.5;510;26.187
5361;2;11/04/2016 11:00;23.4;11.7;22.9;535;69.5
5362;2;11/04/2016 12:00;22.5;12.2;23.2;533.333;100.437
5363;2;11/04/2016 13:00;23.4;12.3;23.1;535;84.35
5364;2;11/04/2016 14:00;23.3;14.9;23.2;545;226.662
5365;2;11/04/2016 15:00;23.4;13.6;23.3;543.333;76.925
5366;2;11/04/2016 16:00;23.9;14.1;23.6;545;109.1
5367;2;11/04/2016 17:00;24.2;12.5;23.7;548.333;55.887
5368;2;11/04/2016 18:00;5.2;12.1;23.8;611.667;59.6
5369;2;11/04/2016 19:00;2.3;12.9;24;640;93.012
5370;2;11/04/2016 20:00;2.2;12;24.1;631.667;20
5371;2;11/04/2016 21:00;2.3;10.8;23.9;586.667;20
5372;2;11/04/2016 22:00;2.3;10;23.8;533.333;20
5373;2;11/04/2016 23:00;2;9.8;23.7;500;20
5374;2;12/04/2016 00:00;2.4;9.8;23.5;481.667;20
5375;2;12/04/2016 01:00;2.3;8.6;23.4;470;20
5376;2;12/04/2016 02:00;2.3;8;23.3;460;20
5377;2;12/04/2016 03:00;2.2;7.8;23.2;451.667;20
5378;2;12/04/2016 04:00;2.2;7.3;23.1;441.667;20
5379;2;12/04/2016 05:00;2.3;7;23;438.333;20
5380;2;12/04/2016 06:00;9.3;6.9;22.9;441.667;20
5381;2;12/04/2016 07:00;12;6.1;22.8;445;20
5382;2;12/04/2016 08:00;22.3;6.8;22.8;458.333;53.412
5383;2;12/04/2016 09:00;23.8;7.5;22.8;486.667;44.75
5384;2;12/04/2016 10:00;23.8;8.4;22.8;535;84.35
5385;2;12/04/2016 11:00;23.5;9.3;23;556.667;93.012
5386;2;12/04/2016 12:00;23.6;10.4;23.2;546.667;117.762
5387;2;12/04/2016 13:00;23.5;12;23.3;550;260.075
5388;2;12/04/2016 14:00;23.5;15;23.4;551.667;218
5389;2;12/04/2016 15:00;23.8;15.1;23.5;550;310.812
5390;2;12/04/2016 16:00;23.6;16.3;23.8;568.333;272.45
5391;2;12/04/2016 17:00;23.9;16.4;23.8;560;354.125
5392;2;12/04/2016 18:00;5.3;16.7;24.1;653.333;194.487
5393;2;12/04/2016 19:00;2.1;16.7;24.6;723.333;80.637
5394;2;12/04/2016 20:00;2.2;14.9;24.6;700;20
5395;2;12/04/2016 21:00;2.2;13.6;24.5;645;20
5396;2;12/04/2016 22:00;2.3;12.6;24.4;573.333;20
5397;2;12/04/2016 23:00;2.2;12.2;24.2;526.667;20
